EstadoDesc_x,number,AnoMes,Estado,EstadoDesc_y,Precipitacao,TempMaxima,TempMinima,UmidadeRelativa
Pará,95.0,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,265.0,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,906.0,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,7.913,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,11.068,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,7.781,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,9.643,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,6.61,2015-01,PA,Para,7.651923076923076,32.285493827160494,22.838418079096044,81.56437560503389
Pará,1.322,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,430.0,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,81.0,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,66.0,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,154.0,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,502.0,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,1.579,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,4.863,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,3.953,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,5.281,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,7.879,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,3.3,2016-01,PA,Para,8.518808777429467,31.94509803921569,22.970846394984324,82.80906148867314
Pará,219.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,14.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,42.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,45.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,114.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,679.0,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,4.985,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,11.962,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,25.004,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,7.628,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Pará,9.079,2017-01,PA,Para,13.966824644549764,31.051231527093595,22.079,85.73146622734761
Paraiba,61.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,15.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,4.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,13.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,10.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,5.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,5.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,13.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,71.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,136.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,130.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,62.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,31.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,40.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,55.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,38.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,86.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,77.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,111.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,522.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,459.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,145.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,142.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,54.0,2012-01,PB,Paraiba,2.6993548387096773,31.872903225806454,21.96258064516129,68.93548387096774
Paraiba,38.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,9.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,3.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,6.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,3.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,3.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,1.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,3.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,25.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,58.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,95.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,78.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,28.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,9.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,18.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,72.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,85.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,52.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,168.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,481.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,476.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,233.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,126.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,155.0,2013-01,PB,Paraiba,3.1813008130081304,32.08709677419355,22.38048780487805,69.2520325203252
Paraiba,75.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,6.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,18.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,8.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,1.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,1.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,9.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,30.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,51.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,70.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,111.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,62.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,86.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,52.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,42.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,38.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,109.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,112.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,215.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,646.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,443.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,411.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,68.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,78.0,2014-01,PB,Paraiba,1.7508196721311475,32.2648,21.884552845528457,67.9945652173913
Paraiba,42.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,15.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,7.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,11.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,6.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,0.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,3.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,5.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,48.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,121.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,206.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,122.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,120.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,58.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,55.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,83.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,77.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,201.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,137.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,651.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,599.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,158.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,18.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,30.0,2015-01,PB,Paraiba,2.1596774193548387,32.01639344262295,21.165599999999998,67.08695652173913
Paraiba,18.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,4.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,1.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,1.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,1.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,4.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,22.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,50.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,131.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,304.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,132.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,8.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,113.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,31.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,63.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,167.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,72.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,238.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,504.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,1.01,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,1.371,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,193.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,275.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,45.0,2016-01,PB,Paraiba,4.464893617021277,31.582608695652173,21.878723404255318,75.05017921146954
Paraiba,23.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,8.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,2.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,1.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,1.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,0.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,2.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,3.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,30.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,123.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,101.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,55.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,60.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,43.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,77.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,49.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,169.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,891.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,987.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,1.706,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,134.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Paraiba,292.0,2017-01,PB,Paraiba,1.4524193548387097,33.19596774193548,22.281451612903226,62.55913978494624
Pernambuco,146.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,64.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,44.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,46.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,36.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,12.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,11.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,27.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,192.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,222.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,181.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,108.0,2012-01,PE,Pernambuco,2.0286486486486486,31.76648648648649,21.47043010752688,65.41955193482688
Pernambuco,55.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,29.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,40.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,11.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,9.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,12.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,4.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,14.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,143.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,161.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,110.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,141.0,2013-01,PE,Pernambuco,2.1870967741935483,31.6,21.690860215053764,69.40215053763441
Pernambuco,99.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,25.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,36.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,10.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,4.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,3.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,11.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,23.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,63.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,174.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,111.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,101.0,2014-01,PE,Pernambuco,1.3811827956989247,32.18064516129032,21.649729729729728,64.76724137931035
Pernambuco,109.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,55.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,33.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,30.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,17.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,3.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,13.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,21.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,116.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,194.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,315.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,176.0,2015-01,PE,Pernambuco,1.6206521739130435,32.09135135135135,21.257297297297296,69.51264367816091
Pernambuco,24.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,19.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,4.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,8.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,6.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,4.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,17.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,42.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,171.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,319.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,191.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,161.0,2016-01,PE,Pernambuco,3.7029787234042555,30.796069868995634,21.05196506550218,70.62705667276052
Pernambuco,52.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,23.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,7.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,9.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,13.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,5.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,2.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,20.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,69.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,256.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Pernambuco,66.0,2017-01,PE,Pernambuco,0.5456647398843931,32.732638888888886,21.326436781609196,63.773892773892776
Piau,80.0,2012-01,PI,Piaui,1.8908396946564885,33.91939163498098,22.086641221374045,62.315642458100555
Piau,31.0,2012-01,PI,Piaui,1.8908396946564885,33.91939163498098,22.086641221374045,62.315642458100555
Piau,71.0,2012-01,PI,Piaui,1.8908396946564885,33.91939163498098,22.086641221374045,62.315642458100555
Piau,119.0,2012-01,PI,Piaui,1.8908396946564885,33.91939163498098,22.086641221374045,62.315642458100555
